game_id,season,seat_section,pricing_window,secondary_market_avg_price,secondary_market_listing_count,resale_price_gap_pct,resale_velocity_index,scalper_pressure_score,scalper_risk_tier
S2022_G079,2022,Club Level,14_days_out,514.87,118.34,0.4026,88.14,0.6642,High
S2022_G079,2022,Club Level,7_days_out,487.99,111.83,0.3201,102.48,0.6911,Medium
S2022_G079,2022,Club Level,2_days_out,491.72,187.37,0.362,105.91,0.7107,High
S2022_G079,2022,Club Level,day_of_game,519.62,133.11,0.4178,95.08,0.7511,High
S2022_G079,2022,Suite,30_days_out,840.78,15.59,0.4167,76.19,0.5621,Medium
S2022_G079,2022,Suite,14_days_out,803.78,59.77,0.3439,87.5,0.4973,Medium
S2022_G079,2022,Suite,7_days_out,793.52,75.27,0.3673,129.6,0.7026,High
S2022_G079,2022,Suite,2_days_out,773.39,54.17,0.3233,95.47,0.4901,Medium
S2022_G079,2022,Suite,day_of_game,856.27,31.19,0.4404,89.98,0.6817,Medium
S2022_G079,2022,Courtside/Premium,30_days_out,1072.47,26.02,0.3034,87.41,0.5521,Medium
S2022_G079,2022,Courtside/Premium,14_days_out,1086.09,2.93,0.3517,89.87,0.5337,Medium
S2022_G079,2022,Courtside/Premium,7_days_out,1203.43,21.27,0.4195,94.53,0.662,Medium
S2022_G079,2022,Courtside/Premium,2_days_out,1209.26,17.24,0.4227,80.05,0.5965,High
S2022_G079,2022,Courtside/Premium,day_of_game,1170.21,26.8,0.3958,100.55,0.6417,Medium
S2022_G079,2022,Standing Room,30_days_out,76.18,110.55,0.3728,94.27,0.5484,Medium
S2022_G079,2022,Standing Room,14_days_out,71.11,172.43,0.2814,81.16,0.4323,Medium
S2022_G079,2022,Standing Room,7_days_out,70.9,176.04,0.337,87.17,0.5694,High
S2022_G079,2022,Standing Room,2_days_out,71.61,218.87,0.3013,88.92,0.5939,High
S2022_G079,2022,Standing Room,day_of_game,66.44,219.21,0.2178,71.47,0.455,Medium
S2022_G080,2022,Upper Baseline,30_days_out,55.69,90.45,0.12,45.38,0.2549,Low
S2022_G080,2022,Upper Baseline,14_days_out,56.66,170.39,0.2071,62.48,0.393,Medium
S2022_G080,2022,Upper Baseline,7_days_out,55.18,161.59,0.1244,42.81,0.2449,Low
S2022_G080,2022,Upper Baseline,2_days_out,58.35,196.37,0.1454,40.69,0.2786,Low
S2022_G080,2022,Upper Baseline,day_of_game,55.4,192.97,0.1683,65.4,0.3539,Medium
S2022_G080,2022,Upper Sideline,30_days_out,65.48,46.69,0.0862,35.47,0.1394,Low
S2022_G080,2022,Upper Sideline,14_days_out,68.35,142.41,0.1713,28.75,0.2727,Low
S2022_G080,2022,Upper Sideline,7_days_out,71.16,159.22,0.2224,63.5,0.4663,Medium
S2022_G080,2022,Upper Sideline,2_days_out,73.87,190.05,0.2058,50.37,0.367,Medium
S2022_G080,2022,Upper Sideline,day_of_game,71.55,184.06,0.1655,47.37,0.2714,Medium
S2022_G080,2022,Upper Center,30_days_out,80.66,54.06,0.1302,34.26,0.2257,Low
S2022_G080,2022,Upper Center,14_days_out,88.74,131.01,0.2489,83.35,0.4094,Medium
S2022_G080,2022,Upper Center,7_days_out,75.19,122.68,0.1035,57.6,0.2237,Medium
S2022_G080,2022,Upper Center,2_days_out,74.5,98.09,0.0586,42.39,0.227,Low
S2022_G080,2022,Upper Center,day_of_game,73.14,80.34,0.0124,57.69,0.245,Low
S2022_G080,2022,Lower Corner,30_days_out,116.86,3.72,0.0831,68.63,0.2543,Low
S2022_G080,2022,Lower Corner,14_days_out,107.87,67.5,0.0125,24.35,0.1295,Low
S2022_G080,2022,Lower Corner,7_days_out,118.54,46.74,0.0778,53.46,0.1983,Low
S2022_G080,2022,Lower Corner,2_days_out,112.22,84.29,0.0501,40.67,0.1874,Low
S2022_G080,2022,Lower Corner,day_of_game,113.24,64.27,0.0134,41.24,0.1005,Low
S2022_G080,2022,Lower Sideline,30_days_out,182.22,28.7,0.1995,65.45,0.3664,Low
S2022_G080,2022,Lower Sideline,14_days_out,130.83,40.09,-0.0837,37.19,0.1672,Low
S2022_G080,2022,Lower Sideline,7_days_out,166.51,62.73,0.107,60.26,0.2811,Low
S2022_G080,2022,Lower Sideline,2_days_out,146.46,57.5,0.0249,44.77,0.1367,Low
S2022_G080,2022,Lower Sideline,day_of_game,139.45,81.53,-0.041,48.92,0.1375,Low
S2022_G080,2022,Lower Center,30_days_out,188.02,11.68,0.0743,72.73,0.2884,Low
S2022_G080,2022,Lower Center,14_days_out,202.09,34.9,0.1414,44.59,0.239,Low
S2022_G080,2022,Lower Center,7_days_out,218.39,66.75,0.1942,66.01,0.3588,Medium
S2022_G080,2022,Lower Center,2_days_out,172.64,44.36,0.0255,63.8,0.2051,Low
S2022_G080,2022,Lower Center,day_of_game,190.28,31.96,0.0721,48.5,0.2193,Low
S2022_G080,2022,Club Level,30_days_out,306.92,30.85,0.1422,61.1,0.2967,Low
S2022_G080,2022,Club Level,14_days_out,313.29,27.7,0.1497,53.92,0.2696,Low
S2022_G080,2022,Club Level,7_days_out,292.1,53.51,0.1171,60.63,0.2403,Low
S2022_G080,2022,Club Level,2_days_out,311.99,46.77,0.1992,80.74,0.3054,Low
S2022_G080,2022,Club Level,day_of_game,290.61,35.94,0.1277,73.64,0.2845,Medium
S2022_G080,2022,Suite,30_days_out,536.26,2.0,0.1507,55.76,0.309,Low
S2022_G080,2022,Suite,14_days_out,507.48,2.0,0.0685,45.12,0.1868,Low
S2022_G080,2022,Suite,7_days_out,480.26,4.34,0.0467,36.48,0.1279,Low
S2022_G080,2022,Suite,2_days_out,432.44,11.55,-0.0372,48.77,0.1659,Low
S2022_G080,2022,Suite,day_of_game,501.08,35.05,0.0716,47.5,0.1481,Low
S2022_G080,2022,Courtside/Premium,30_days_out,801.96,21.01,0.1713,57.86,0.3508,Low
S2022_G080,2022,Courtside/Premium,14_days_out,725.8,11.61,0.0772,59.27,0.1611,Low
S2022_G080,2022,Courtside/Premium,7_days_out,716.39,2.0,0.0741,62.89,0.3036,Medium
S2022_G080,2022,Courtside/Premium,2_days_out,792.84,2.0,0.1637,49.11,0.2639,Medium
S2022_G080,2022,Courtside/Premium,day_of_game,765.38,11.98,0.1537,70.04,0.3271,Medium
S2022_G080,2022,Standing Room,30_days_out,40.25,20.61,0.0798,75.45,0.311,Low
S2022_G080,2022,Standing Room,14_days_out,39.4,10.11,0.0471,48.82,0.1581,Low
S2022_G080,2022,Standing Room,7_days_out,46.34,128.41,0.2289,52.94,0.3887,Medium
S2022_G080,2022,Standing Room,2_days_out,42.77,70.24,0.1615,54.93,0.3291,Medium
S2022_G080,2022,Standing Room,day_of_game,44.46,66.01,0.1699,49.12,0.2884,Low
S2022_G081,2022,Upper Baseline,30_days_out,53.07,103.16,0.1795,69.51,0.3897,Low
S2022_G081,2022,Upper Baseline,14_days_out,55.19,139.28,0.2365,68.86,0.4442,Medium
S2022_G081,2022,Upper Baseline,7_days_out,49.71,176.48,0.1715,53.88,0.3485,Medium
S2022_G081,2022,Upper Baseline,2_days_out,51.42,196.41,0.1509,58.34,0.4044,Medium
S2022_G081,2022,Upper Baseline,day_of_game,49.89,172.23,0.1172,42.04,0.2635,Medium
S2022_G081,2022,Upper Sideline,30_days_out,60.08,45.32,0.0121,64.06,0.179,Low
S2022_G081,2022,Upper Sideline,14_days_out,67.75,90.96,0.0975,56.07,0.2332,Medium
S2022_G081,2022,Upper Sideline,7_days_out,62.45,93.53,0.0339,45.86,0.2013,Low
S2022_G081,2022,Upper Sideline,2_days_out,73.38,195.96,0.201,81.28,0.4532,Medium
S2022_G081,2022,Upper Sideline,day_of_game,78.08,229.9,0.2705,63.38,0.4879,Medium
S2022_G081,2022,Upper Center,30_days_out,78.27,35.88,0.0756,60.77,0.235,Low
S2022_G081,2022,Upper Center,14_days_out,88.07,54.96,0.1379,57.86,0.2884,Low
S2022_G081,2022,Upper Center,7_days_out,84.75,107.73,0.2131,43.57,0.3398,Low
S2022_G081,2022,Upper Center,2_days_out,95.59,143.4,0.2839,62.46,0.4523,Medium
S2022_G081,2022,Upper Center,day_of_game,93.71,188.64,0.3515,72.3,0.5788,Medium
S2022_G081,2022,Lower Corner,30_days_out,100.65,2.0,-0.0417,30.57,0.0697,Low
S2022_G081,2022,Lower Corner,14_days_out,119.38,83.01,0.1762,50.68,0.2754,Low
S2022_G081,2022,Lower Corner,7_days_out,107.86,95.3,0.0841,37.13,0.1777,Low
S2022_G081,2022,Lower Corner,2_days_out,103.61,86.11,0.0975,61.62,0.274,Low
S2022_G081,2022,Lower Corner,day_of_game,108.69,101.18,0.1236,56.84,0.2434,Low
S2022_G081,2022,Lower Sideline,30_days_out,178.52,45.77,0.2524,59.08,0.4205,Low
S2022_G081,2022,Lower Sideline,14_days_out,151.96,40.01,0.065,48.29,0.1404,Low
S2022_G081,2022,Lower Sideline,7_days_out,165.79,67.23,0.191,76.8,0.4476,Medium
S2022_G081,2022,Lower Sideline,2_days_out,174.99,112.96,0.2345,58.5,0.3871,Medium
S2022_G081,2022,Lower Sideline,day_of_game,149.74,71.98,0.1063,36.81,0.2301,Low
S2022_G081,2022,Lower Center,30_days_out,181.95,22.79,0.1157,49.86,0.223,Low
S2022_G081,2022,Lower Center,14_days_out,168.52,56.16,0.0326,43.24,0.1177,Low
S2022_G081,2022,Lower Center,7_days_out,149.5,10.09,-0.0019,44.78,0.061,Low
S2022_G081,2022,Lower Center,2_days_out,153.99,11.0,-0.0178,48.31,0.082,Low
S2022_G081,2022,Lower Center,day_of_game,160.15,4.83,-0.0013,17.43,0.0587,Low
S2022_G081,2022,Club Level,30_days_out,292.6,7.1,0.0552,47.85,0.1346,Low
S2022_G081,2022,Club Level,14_days_out,225.97,30.23,-0.1026,47.31,0.1147,Low
S2022_G081,2022,Club Level,7_days_out,262.62,82.8,0.0809,41.59,0.2058,Low
S2022_G081,2022,Club Level,2_days_out,272.94,48.86,0.1244,35.73,0.2578,Low
S2022_G081,2022,Club Level,day_of_game,244.14,19.55,-0.0186,57.26,0.1276,Low
S2022_G081,2022,Suite,30_days_out,498.62,2.0,0.1457,45.22,0.2018,Low
S2022_G081,2022,Suite,14_days_out,518.38,10.19,0.229,59.12,0.381,Low
S2022_G081,2022,Suite,7_days_out,500.33,2.0,0.1529,64.98,0.3459,Low
S2022_G081,2022,Suite,2_days_out,467.35,47.03,0.0733,49.96,0.1766,Low
S2022_G081,2022,Suite,day_of_game,535.5,2.0,0.279,62.16,0.4238,Medium
S2022_G081,2022,Courtside/Premium,30_days_out,783.15,18.14,0.2378,72.47,0.3857,Medium
S2022_G081,2022,Courtside/Premium,14_days_out,738.42,4.96,0.1903,63.08,0.3018,Low
S2022_G081,2022,Courtside/Premium,7_days_out,687.34,24.36,0.1292,63.08,0.2474,Low
S2022_G081,2022,Courtside/Premium,2_days_out,793.8,29.88,0.2034,48.23,0.3657,Medium
S2022_G081,2022,Courtside/Premium,day_of_game,722.58,31.53,0.2169,50.95,0.3062,Medium
S2022_G081,2022,Standing Room,30_days_out,40.59,18.8,0.1461,54.46,0.2637,Low
S2022_G081,2022,Standing Room,14_days_out,42.15,49.17,0.1524,43.33,0.2976,Low
S2022_G081,2022,Standing Room,7_days_out,41.29,57.48,0.1298,56.8,0.2661,Low
S2022_G081,2022,Standing Room,2_days_out,46.13,57.12,0.2152,52.44,0.4049,Medium
S2022_G081,2022,Standing Room,day_of_game,40.94,56.39,0.1124,75.97,0.3161,Medium
S2022_G082,2022,Upper Baseline,30_days_out,80.51,302.84,0.3212,90.19,0.6223,High
S2022_G082,2022,Upper Baseline,14_days_out,74.53,455.55,0.2794,85.88,0.7181,High
S2022_G082,2022,Upper Baseline,7_days_out,85.16,607.81,0.3626,85.96,0.8374,High
S2022_G082,2022,Upper Baseline,2_days_out,81.93,652.49,0.3277,98.09,0.7572,High
S2022_G082,2022,Upper Baseline,day_of_game,86.54,741.32,0.4031,92.87,0.9448,High
S2022_G082,2022,Upper Sideline,30_days_out,98.98,232.62,0.3063,81.15,0.5337,Medium
S2022_G082,2022,Upper Sideline,14_days_out,109.47,459.35,0.376,89.37,0.6806,High
S2022_G082,2022,Upper Sideline,7_days_out,108.69,534.92,0.3914,104.8,0.7879,High
S2022_G082,2022,Upper Sideline,2_days_out,96.54,542.25,0.2912,67.38,0.6439,High
S2022_G082,2022,Upper Sideline,day_of_game,107.18,612.84,0.3353,84.63,0.7932,High
S2022_G082,2022,Upper Center,30_days_out,123.13,212.8,0.295,87.7,0.547,High
S2022_G082,2022,Upper Center,14_days_out,111.48,257.38,0.0912,64.94,0.3588,Medium
S2022_G082,2022,Upper Center,7_days_out,120.64,356.15,0.2351,100.08,0.5861,Medium
S2022_G082,2022,Upper Center,2_days_out,119.93,383.72,0.211,68.6,0.4606,Medium
S2022_G082,2022,Upper Center,day_of_game,140.8,456.2,0.4134,107.64,0.7941,High
S2022_G082,2022,Lower Corner,30_days_out,177.69,137.75,0.2682,92.1,0.5794,Medium
S2022_G082,2022,Lower Corner,14_days_out,180.19,248.99,0.3311,94.75,0.6652,Medium
S2022_G082,2022,Lower Corner,7_days_out,182.67,284.88,0.3069,83.32,0.5893,High
S2022_G082,2022,Lower Corner,2_days_out,183.53,327.25,0.3209,89.71,0.6599,High
S2022_G082,2022,Lower Corner,day_of_game,174.88,287.58,0.3469,102.55,0.6656,High
S2022_G082,2022,Lower Sideline,30_days_out,238.84,116.12,0.2438,82.84,0.4813,Medium
S2022_G082,2022,Lower Sideline,14_days_out,256.59,210.62,0.316,80.14,0.6503,Medium
S2022_G082,2022,Lower Sideline,7_days_out,282.18,286.7,0.4205,116.71,0.7821,High
S2022_G082,2022,Lower Sideline,2_days_out,266.77,316.06,0.3508,96.99,0.7061,Medium
S2022_G082,2022,Lower Sideline,day_of_game,264.35,332.06,0.3036,101.37,0.7025,High
S2022_G082,2022,Lower Center,30_days_out,332.92,59.93,0.2752,92.7,0.5195,Medium
S2022_G082,2022,Lower Center,14_days_out,342.28,143.78,0.3316,105.91,0.6016,High
S2022_G082,2022,Lower Center,7_days_out,397.69,188.69,0.4962,109.64,0.8027,High
S2022_G082,2022,Lower Center,2_days_out,365.75,177.92,0.3542,112.21,0.669,High
S2022_G082,2022,Lower Center,day_of_game,364.54,214.45,0.376,93.6,0.6437,High
S2022_G082,2022,Club Level,30_days_out,411.46,52.59,0.2282,86.5,0.5073,Medium
S2022_G082,2022,Club Level,14_days_out,467.12,109.18,0.3878,103.43,0.6431,High
S2022_G082,2022,Club Level,7_days_out,433.23,129.48,0.2891,88.53,0.54,Medium
S2022_G082,2022,Club Level,2_days_out,450.43,172.74,0.3143,71.76,0.5796,Medium
S2022_G082,2022,Club Level,day_of_game,466.61,153.41,0.3758,123.28,0.6951,High
S2022_G082,2022,Suite,30_days_out,699.23,60.96,0.3175,84.26,0.5389,Medium
S2022_G082,2022,Suite,14_days_out,755.42,13.66,0.3326,103.22,0.5768,High
S2022_G082,2022,Suite,7_days_out,661.26,43.21,0.2234,92.56,0.4186,Medium
S2022_G082,2022,Suite,2_days_out,762.24,65.94,0.3999,104.71,0.5936,High
S2022_G082,2022,Suite,day_of_game,800.83,65.17,0.4811,104.96,0.6795,High
S2022_G082,2022,Courtside/Premium,30_days_out,979.52,2.0,0.2099,86.39,0.3779,Low
S2022_G082,2022,Courtside/Premium,14_days_out,1014.37,14.2,0.223,83.64,0.4242,Medium
S2022_G082,2022,Courtside/Premium,7_days_out,1105.37,19.25,0.3312,73.88,0.4834,Medium
S2022_G082,2022,Courtside/Premium,2_days_out,1123.77,8.13,0.3659,84.12,0.544,Medium
S2022_G082,2022,Courtside/Premium,day_of_game,1097.08,30.05,0.2985,80.99,0.4428,Medium
S2022_G082,2022,Standing Room,30_days_out,69.38,108.51,0.451,105.48,0.6936,High
S2022_G082,2022,Standing Room,14_days_out,60.5,168.73,0.2263,105.31,0.5244,Medium
S2022_G082,2022,Standing Room,7_days_out,62.74,220.54,0.2732,88.74,0.5311,Medium
S2022_G082,2022,Standing Room,2_days_out,67.17,216.45,0.383,83.46,0.6404,High
S2022_G082,2022,Standing Room,day_of_game,67.45,232.5,0.3901,108.2,0.7152,High
S2023_G001,2023,Upper Baseline,30_days_out,72.97,291.08,0.1892,72.21,0.4426,Medium
S2023_G001,2023,Upper Baseline,14_days_out,74.13,452.06,0.1845,89.2,0.5547,High
S2023_G001,2023,Upper Baseline,7_days_out,78.49,516.96,0.1806,84.89,0.6006,High
S2023_G001,2023,Upper Baseline,2_days_out,79.72,639.79,0.2732,90.91,0.7466,High
S2023_G001,2023,Upper Baseline,day_of_game,79.17,601.59,0.2494,80.2,0.6236,High
S2023_G001,2023,Upper Sideline,30_days_out,102.47,218.59,0.1079,83.7,0.4037,Medium
S2023_G001,2023,Upper Sideline,14_days_out,119.34,456.02,0.3826,89.3,0.7887,High
S2023_G001,2023,Upper Sideline,7_days_out,117.59,465.4,0.302,88.37,0.732,High
S2023_G001,2023,Upper Sideline,2_days_out,111.57,531.88,0.2641,70.89,0.6431,High
S2023_G001,2023,Upper Sideline,day_of_game,113.54,546.39,0.2485,100.15,0.7226,High
S2023_G001,2023,Upper Center,30_days_out,108.36,140.49,0.0655,65.15,0.2915,Medium
S2023_G001,2023,Upper Center,14_days_out,120.14,273.36,0.216,93.96,0.4787,Medium
S2023_G001,2023,Upper Center,7_days_out,122.67,330.04,0.24,71.71,0.5006,High
S2023_G001,2023,Upper Center,2_days_out,137.98,406.27,0.339,78.37,0.644,High
S2023_G001,2023,Upper Center,day_of_game,133.66,400.3,0.3051,94.29,0.6578,High
S2023_G001,2023,Lower Corner,30_days_out,191.43,138.22,0.3039,71.53,0.5012,Medium
S2023_G001,2023,Lower Corner,14_days_out,176.85,241.68,0.1728,64.94,0.4537,Medium
S2023_G001,2023,Lower Corner,7_days_out,184.72,300.38,0.2044,91.05,0.5818,High
S2023_G001,2023,Lower Corner,2_days_out,200.63,284.11,0.317,98.48,0.6282,High
S2023_G001,2023,Lower Corner,day_of_game,198.88,320.42,0.3118,84.54,0.5931,High
S2023_G001,2023,Lower Sideline,30_days_out,230.35,131.0,0.1903,64.06,0.4593,Medium
S2023_G001,2023,Lower Sideline,14_days_out,266.89,242.39,0.3906,71.18,0.6522,Medium
S2023_G001,2023,Lower Sideline,7_days_out,254.45,253.85,0.2901,95.11,0.6347,Medium
S2023_G001,2023,Lower Sideline,2_days_out,233.17,273.87,0.2015,78.0,0.5111,Medium
S2023_G001,2023,Lower Sideline,day_of_game,251.01,320.14,0.3097,93.97,0.6435,High
S2023_G001,2023,Lower Center,30_days_out,293.95,87.05,0.1619,67.7,0.3826,Low
S2023_G001,2023,Lower Center,14_days_out,284.1,120.25,0.1428,70.49,0.3364,Medium
S2023_G001,2023,Lower Center,7_days_out,320.58,153.05,0.2707,77.81,0.4752,High
S2023_G001,2023,Lower Center,2_days_out,284.3,125.92,0.0871,75.09,0.3093,Medium
S2023_G001,2023,Lower Center,day_of_game,323.78,188.43,0.31,85.43,0.5994,High
S2023_G001,2023,Club Level,30_days_out,458.47,35.22,0.3103,88.9,0.5241,Medium
S2023_G001,2023,Club Level,14_days_out,388.11,83.43,0.1129,75.06,0.2922,Low
S2023_G001,2023,Club Level,7_days_out,448.87,128.25,0.2317,75.27,0.4295,Medium
S2023_G001,2023,Club Level,2_days_out,477.91,145.44,0.3075,86.45,0.5193,High
S2023_G001,2023,Club Level,day_of_game,461.28,162.0,0.3412,99.62,0.6041,High
S2023_G001,2023,Suite,30_days_out,798.9,10.34,0.3425,98.15,0.5421,Medium
S2023_G001,2023,Suite,14_days_out,682.12,56.12,0.1401,87.24,0.3577,Medium
S2023_G001,2023,Suite,7_days_out,763.82,58.37,0.2323,70.31,0.3892,Medium
S2023_G001,2023,Suite,2_days_out,800.68,35.8,0.3193,75.96,0.5131,Medium
S2023_G001,2023,Suite,day_of_game,842.65,65.57,0.3827,99.21,0.6265,Medium
S2023_G001,2023,Courtside/Premium,30_days_out,1070.43,19.56,0.1841,71.44,0.3696,Medium
S2023_G001,2023,Courtside/Premium,14_days_out,1148.75,12.77,0.2904,97.63,0.3961,Medium
S2023_G001,2023,Courtside/Premium,7_days_out,1195.74,7.14,0.3333,103.82,0.5855,High
S2023_G001,2023,Courtside/Premium,2_days_out,1154.67,24.73,0.2921,85.88,0.4362,Medium
S2023_G001,2023,Courtside/Premium,day_of_game,1147.82,41.23,0.2721,81.57,0.4744,Medium
S2023_G001,2023,Standing Room,30_days_out,60.72,99.5,0.2056,83.41,0.4526,Medium
S2023_G001,2023,Standing Room,14_days_out,60.84,152.38,0.2427,79.25,0.4623,Medium
S2023_G001,2023,Standing Room,7_days_out,59.59,184.86,0.1798,88.98,0.4737,Medium
S2023_G001,2023,Standing Room,2_days_out,68.5,222.01,0.3763,91.53,0.6287,High
S2023_G001,2023,Standing Room,day_of_game,71.69,234.02,0.3784,105.76,0.7013,High
S2023_G002,2023,Upper Baseline,30_days_out,63.1,101.38,0.1052,49.37,0.2435,Low
S2023_G002,2023,Upper Baseline,14_days_out,53.59,69.91,-0.0187,40.15,0.06,Low
S2023_G002,2023,Upper Baseline,7_days_out,64.89,160.8,0.2327,44.78,0.3868,Low
S2023_G002,2023,Upper Baseline,2_days_out,56.49,135.76,0.0345,33.29,0.1414,Low
S2023_G002,2023,Upper Baseline,day_of_game,57.75,165.49,0.076,42.53,0.3317,Low
S2023_G002,2023,Upper Sideline,30_days_out,59.14,51.05,-0.0123,43.9,0.124,Low
S2023_G002,2023,Upper Sideline,14_days_out,69.23,109.85,0.1345,52.44,0.3122,Low
S2023_G002,2023,Upper Sideline,7_days_out,62.9,112.61,0.0802,61.55,0.2628,Low
S2023_G002,2023,Upper Sideline,2_days_out,71.9,159.73,0.1779,81.95,0.3749,Medium
S2023_G002,2023,Upper Sideline,day_of_game,66.43,118.29,0.0429,62.08,0.252,Medium
S2023_G002,2023,Upper Center,30_days_out,87.46,23.52,0.1521,66.27,0.2982,Low
S2023_G002,2023,Upper Center,14_days_out,91.84,117.65,0.133,43.34,0.3142,Low
S2023_G002,2023,Upper Center,7_days_out,97.9,115.16,0.2189,58.03,0.3598,Low
S2023_G002,2023,Upper Center,2_days_out,87.21,88.2,0.1083,64.5,0.2639,Low
S2023_G002,2023,Upper Center,day_of_game,91.11,138.66,0.2097,61.95,0.4094,Medium
S2023_G002,2023,Lower Corner,30_days_out,124.12,57.49,0.0685,26.5,0.1734,Low
S2023_G002,2023,Lower Corner,14_days_out,121.88,83.39,0.0801,42.41,0.211,Low
S2023_G002,2023,Lower Corner,7_days_out,122.28,73.04,0.0682,34.37,0.1785,Low
S2023_G002,2023,Lower Corner,2_days_out,131.79,102.12,0.1445,45.66,0.263,Low
S2023_G002,2023,Lower Corner,day_of_game,119.33,80.39,0.0282,34.34,0.1007,Low
S2023_G002,2023,Lower Sideline,30_days_out,145.84,30.98,-0.0065,30.18,0.0825,Low
S2023_G002,2023,Lower Sideline,14_days_out,142.83,71.26,-0.0233,31.44,0.1357,Low
S2023_G002,2023,Lower Sideline,7_days_out,138.92,61.82,-0.0292,50.41,0.1186,Low
S2023_G002,2023,Lower Sideline,2_days_out,139.38,70.91,-0.0712,49.96,0.1777,Low
S2023_G002,2023,Lower Sideline,day_of_game,151.4,89.93,0.0483,35.74,0.1688,Low
S2023_G002,2023,Lower Center,30_days_out,191.28,38.55,-0.0416,62.88,0.1407,Low
S2023_G002,2023,Lower Center,14_days_out,211.31,38.64,0.0503,45.07,0.2062,Low
S2023_G002,2023,Lower Center,7_days_out,217.07,47.75,0.0776,40.19,0.15,Low
S2023_G002,2023,Lower Center,2_days_out,214.25,2.0,0.0633,46.98,0.1912,Medium
S2023_G002,2023,Lower Center,day_of_game,222.85,38.86,0.1212,51.39,0.2704,Low
S2023_G002,2023,Club Level,30_days_out,242.75,2.0,-0.1227,29.18,0.0564,Low
S2023_G002,2023,Club Level,14_days_out,280.54,43.36,-0.0285,40.87,0.1518,Low
S2023_G002,2023,Club Level,7_days_out,308.61,33.09,0.0892,56.4,0.2162,Low
S2023_G002,2023,Club Level,2_days_out,318.57,63.65,0.13,52.29,0.2666,Low
S2023_G002,2023,Club Level,day_of_game,281.04,58.04,-0.0153,56.99,0.2049,Low
S2023_G002,2023,Suite,30_days_out,500.6,9.81,0.1671,76.17,0.2982,Low
S2023_G002,2023,Suite,14_days_out,461.22,19.33,0.0685,24.03,0.0824,Low
S2023_G002,2023,Suite,7_days_out,495.47,24.83,0.153,56.35,0.2913,Low
S2023_G002,2023,Suite,2_days_out,453.96,16.68,0.0786,42.77,0.2,Low
S2023_G002,2023,Suite,day_of_game,461.74,12.41,0.0972,51.93,0.2378,Low
S2023_G002,2023,Courtside/Premium,30_days_out,772.39,12.15,0.1576,54.15,0.2634,Low
S2023_G002,2023,Courtside/Premium,14_days_out,828.6,2.0,0.2899,68.45,0.4668,Low
S2023_G002,2023,Courtside/Premium,7_days_out,785.6,21.81,0.1384,67.28,0.231,Low
S2023_G002,2023,Courtside/Premium,2_days_out,798.76,13.01,0.1302,63.06,0.291,Low
S2023_G002,2023,Courtside/Premium,day_of_game,675.95,5.21,0.074,50.36,0.1826,Low
S2023_G002,2023,Standing Room,30_days_out,42.12,24.58,0.1142,61.45,0.2621,Low
S2023_G002,2023,Standing Room,14_days_out,41.53,46.08,0.1522,56.87,0.2833,Low
S2023_G002,2023,Standing Room,7_days_out,43.52,63.62,0.1451,36.97,0.2566,Low
S2023_G002,2023,Standing Room,2_days_out,38.52,44.4,0.0429,54.96,0.2283,Low
S2023_G002,2023,Standing Room,day_of_game,39.15,64.63,0.0271,39.17,0.1723,Low
S2023_G003,2023,Upper Baseline,30_days_out,49.47,55.76,0.0563,40.99,0.1743,Low
S2023_G003,2023,Upper Baseline,14_days_out,44.0,90.44,-0.0489,34.98,0.1163,Low
S2023_G003,2023,Upper Baseline,7_days_out,46.14,116.14,0.0093,25.49,0.0755,Low
S2023_G003,2023,Upper Baseline,2_days_out,45.83,101.48,-0.0565,34.4,0.1063,Low
S2023_G003,2023,Upper Baseline,day_of_game,49.19,171.14,0.0606,42.59,0.2063,Low
S2023_G003,2023,Upper Sideline,30_days_out,70.29,50.92,0.0305,42.62,0.1254,Low
S2023_G003,2023,Upper Sideline,14_days_out,79.12,130.26,0.1324,47.27,0.3038,Low
S2023_G003,2023,Upper Sideline,7_days_out,75.32,124.66,0.0916,39.31,0.2707,Low
S2023_G003,2023,Upper Sideline,2_days_out,75.22,157.31,0.1191,60.87,0.2958,Low
S2023_G003,2023,Upper Sideline,day_of_game,70.29,108.69,0.0344,35.69,0.2477,Low
S2023_G003,2023,Upper Center,30_days_out,86.52,56.83,0.1534,63.13,0.2933,Low
S2023_G003,2023,Upper Center,14_days_out,85.87,99.05,0.1301,54.24,0.3409,Low
S2023_G003,2023,Upper Center,7_days_out,88.17,94.64,0.1395,73.38,0.341,Low
S2023_G003,2023,Upper Center,2_days_out,88.32,119.39,0.1361,37.17,0.2805,Low
S2023_G003,2023,Upper Center,day_of_game,83.13,123.36,0.1098,43.17,0.2811,Low
S2023_G003,2023,Lower Corner,30_days_out,120.55,57.8,0.1335,62.28,0.2954,Low
S2023_G003,2023,Lower Corner,14_days_out,116.96,53.11,0.0518,49.14,0.1497,Low
S2023_G003,2023,Lower Corner,7_days_out,105.16,46.36,0.0058,42.26,0.1146,Low
S2023_G003,2023,Lower Corner,2_days_out,115.97,102.98,0.1134,45.06,0.3172,Low
S2023_G003,2023,Lower Corner,day_of_game,113.79,78.6,0.0604,61.34,0.2159,Low
S2023_G003,2023,Lower Sideline,30_days_out,160.63,17.82,0.0921,68.9,0.2555,Low
S2023_G003,2023,Lower Sideline,14_days_out,164.78,66.26,0.0788,51.17,0.164,Low
